"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr9",106247347,106247965,619,"*","IL7-H_H3k27ac_S295_peak_18046",61,".",5.42278,8.69091,6.17142,"Promoter (<=1kb)",9,106233455,106247730,14276,2,"11655","ENSMUST00000112524.8",0,"ENSMUSG00000032786","Alas1","aminolevulinic acid synthase 1"
"chr9",106268081,106268641,561,"*","IL7-H_H3k27ac_S295_peak_18047",16,".",2.78905,3.82999,1.60546,"Distal Intergenic",9,106281061,106350521,69461,1,"70235","ENSMUST00000072206.13",-12420,"ENSMUSG00000023345","Poc1a","POC1 centriolar protein A"
"chr9",106280602,106281556,955,"*","IL7-H_H3k27ac_S295_peak_18048",49,".",4.99948,7.41049,4.96892,"Promoter (<=1kb)",9,106281061,106350521,69461,1,"70235","ENSMUST00000072206.13",0,"ENSMUSG00000023345","Poc1a","POC1 centriolar protein A"
"chr9",106368117,106370265,2149,"*","IL7-H_H3k27ac_S295_peak_18049",33,".",4.28012,5.66903,3.33329,"Promoter (<=1kb)",9,106368632,106375724,7093,1,"235584","ENSMUST00000172306.2",0,"ENSMUSG00000053716","Dusp7","dual specificity phosphatase 7"
"chr9",106371376,106372971,1596,"*","IL7-H_H3k27ac_S295_peak_18050",28,".",4.03023,5.17422,2.8757,"Promoter (<=1kb)",9,106370744,106373856,3113,1,"235584","ENSMUST00000173748.1",632,"ENSMUSG00000053716","Dusp7","dual specificity phosphatase 7"
"chr9",106428990,106430114,1125,"*","IL7-H_H3k27ac_S295_peak_18051",26,".",4.03899,4.96318,2.67469,"Promoter (<=1kb)",9,106429454,106431568,2115,1,"19944","ENSMUST00000150576.7",0,"ENSMUSG00000048758","Rpl29","ribosomal protein L29"
"chr9",106447407,106449176,1770,"*","IL7-H_H3k27ac_S295_peak_18052",30,".",3.69417,5.42899,3.09607,"Promoter (<=1kb)",9,106440051,106447678,7628,2,"68644","ENSMUST00000048685.12",0,"ENSMUSG00000042210","Abhd14a","abhydrolase domain containing 14A"
"chr9",106685121,106685656,536,"*","IL7-H_H3k27ac_S295_peak_18053",26,".",3.46944,5.00808,2.68247,"Promoter (<=1kb)",9,106662376,106685302,22927,2,"21767","ENSMUST00000214885.1",0,"ENSMUSG00000040813","Tex264","testis expressed gene 264 ER-phagy receptor"
"chr9",106788534,106789165,632,"*","IL7-H_H3k27ac_S295_peak_18054",28,".",3.55437,5.17462,2.83778,"Promoter (<=1kb)",9,106688082,106789194,101113,2,"81000","ENSMUST00000046502.6",29,"ENSMUSG00000040661","Rad54l2","RAD54 like 2 (S. cerevisiae)"
"chr9",106821968,106822963,996,"*","IL7-H_H3k27ac_S295_peak_18055",43,".",5.02458,6.80131,4.3899,"Promoter (<=1kb)",9,106821874,106880443,58570,1,"321006","ENSMUST00000159645.7",94,"ENSMUSG00000040325","Dcaf1","DDB1 and CUL4 associated factor 1"
"chr9",106886343,106887924,1582,"*","IL7-H_H3k27ac_S295_peak_18056",52,".",4.9087,7.73349,5.27887,"Promoter (<=1kb)",9,106880918,106887428,6511,2,"109095","ENSMUST00000055843.8",0,"ENSMUSG00000074102","Rbm15b","RNA binding motif protein 15B"
"chr9",106891232,106893005,1774,"*","IL7-H_H3k27ac_S295_peak_18057",70,".",6.03994,9.66121,7.09217,"Promoter (<=1kb)",9,106838312,106891872,53561,2,"74840","ENSMUST00000159620.8",0,"ENSMUSG00000032575","Manf","mesencephalic astrocyte-derived neurotrophic factor"
"chr9",107251608,107254371,2764,"*","IL7-H_H3k27ac_S295_peak_18058",53,".",5.16954,7.81052,5.33619,"Promoter (2-3kb)",9,107256044,107257292,1249,2,"102626","ENSMUST00000128175.1",2921,"ENSMUSG00000032577","Mapkapk3","mitogen-activated protein kinase-activated protein kinase 3"
"chr9",107260801,107263905,3105,"*","IL7-H_H3k27ac_S295_peak_18059",28,".",3.566,5.06876,2.82419,"Promoter (<=1kb)",9,107258784,107261936,3153,2,"102626","ENSMUST00000141674.1",0,"ENSMUSG00000032577","Mapkapk3","mitogen-activated protein kinase-activated protein kinase 3"
"chr9",107273353,107275269,1917,"*","IL7-H_H3k27ac_S295_peak_18060",27,".",3.48687,5.07672,2.75207,"Intron (ENSMUST00000035194.7/102626, intron 2 of 10)",9,107263702,107280915,17214,2,"102626","ENSMUST00000134682.2",5646,"ENSMUSG00000032577","Mapkapk3","mitogen-activated protein kinase-activated protein kinase 3"
"chr9",107288360,107290414,2055,"*","IL7-H_H3k27ac_S295_peak_18061",57,".",5.41724,8.27541,5.76905,"Promoter (<=1kb)",9,107254927,107289877,34951,2,"102626","ENSMUST00000035194.7",0,"ENSMUSG00000032577","Mapkapk3","mitogen-activated protein kinase-activated protein kinase 3"
"chr9",107295636,107298073,2438,"*","IL7-H_H3k27ac_S295_peak_18062",73,".",6.39997,9.9172,7.31418,"Promoter (<=1kb)",9,107296026,107301987,5962,1,"12700","ENSMUST00000085102.5",0,"ENSMUSG00000032578","Cish","cytokine inducible SH2-containing protein"
"chr9",107303386,107304821,1436,"*","IL7-H_H3k27ac_S295_peak_18063",30,".",3.65185,5.34537,3.0421,"Distal Intergenic",9,107299155,107300458,1304,1,"12700","ENSMUST00000171568.1",4231,"ENSMUSG00000032578","Cish","cytokine inducible SH2-containing protein"
"chr9",107307402,107308499,1098,"*","IL7-H_H3k27ac_S295_peak_18064",26,".",3.51189,4.94572,2.64258,"Distal Intergenic",9,107299155,107300458,1304,1,"12700","ENSMUST00000171568.1",8247,"ENSMUSG00000032578","Cish","cytokine inducible SH2-containing protein"
"chr9",107317778,107320077,2300,"*","IL7-H_H3k27ac_S295_peak_18065",18,".",3.06269,4.07376,1.87939,"Distal Intergenic",9,107327712,107329452,1741,2,"69536","ENSMUST00000194260.1",9375,"ENSMUSG00000032579","Hemk1","HemK methyltransferase family member 1"
"chr9",107321265,107321945,681,"*","IL7-H_H3k27ac_S295_peak_18066",16,".",2.83762,3.91408,1.68233,"Distal Intergenic",9,107327712,107329452,1741,2,"69536","ENSMUST00000194260.1",7507,"ENSMUSG00000032579","Hemk1","HemK methyltransferase family member 1"
"chr9",107323670,107326839,3170,"*","IL7-H_H3k27ac_S295_peak_18067",24,".",3.39095,4.75925,2.46969,"Promoter (2-3kb)",9,107327712,107329452,1741,2,"69536","ENSMUST00000194260.1",2613,"ENSMUSG00000032579","Hemk1","HemK methyltransferase family member 1"
"chr9",107333263,107336115,2853,"*","IL7-H_H3k27ac_S295_peak_18068",40,".",4.37146,6.40251,4.02068,"Promoter (2-3kb)",9,107335145,107338301,3157,2,"69536","ENSMUST00000128895.1",2186,"ENSMUSG00000032579","Hemk1","HemK methyltransferase family member 1"
"chr9",107337920,107338742,823,"*","IL7-H_H3k27ac_S295_peak_18069",69,".",6.17087,9.46909,6.92288,"Promoter (<=1kb)",9,107327084,107338350,11267,2,"69536","ENSMUST00000035196.13",0,"ENSMUSG00000032579","Hemk1","HemK methyltransferase family member 1"
"chr9",107340584,107340959,376,"*","IL7-H_H3k27ac_S295_peak_18070",27,".",3.46302,5.02696,2.71583,"Promoter (<=1kb)",9,107340602,107349692,9091,1,"235599","ENSMUST00000042581.3",0,"ENSMUSG00000037977","6430571L13Rik","RIKEN cDNA 6430571L13 gene"
"chr9",107344208,107345854,1647,"*","IL7-H_H3k27ac_S295_peak_18071",32,".",4.22468,5.60107,3.28199,"Intron (ENSMUST00000042581.3/235599, intron 3 of 5)",9,107340602,107349692,9091,1,"235599","ENSMUST00000042581.3",3606,"ENSMUSG00000037977","6430571L13Rik","RIKEN cDNA 6430571L13 gene"
"chr9",107534104,107534687,584,"*","IL7-H_H3k27ac_S295_peak_18072",22,".",3.7225,4.45446,2.22681,"Promoter (<=1kb)",9,107533945,107538673,4729,1,"56395","ENSMUST00000010189.2",159,"ENSMUSG00000010045","Tmem115","transmembrane protein 115"
"chr9",107541811,107542355,545,"*","IL7-H_H3k27ac_S295_peak_18073",60,".",5.48753,8.5364,6.01969,"Promoter (<=1kb)",9,107542226,107545706,3481,1,"56032","ENSMUST00000010201.8",0,"ENSMUSG00000010057","Nprl2","NPR2 like, GATOR1 complex subunit"
"chr9",107546696,107547706,1011,"*","IL7-H_H3k27ac_S295_peak_18074",26,".",3.62838,4.92861,2.67721,"Promoter (<=1kb)",9,107547298,107551319,4022,1,"114602","ENSMUST00000010188.8",0,"ENSMUSG00000010044","Zmynd10","zinc finger, MYND domain containing 10"
"chr9",107553869,107555753,1885,"*","IL7-H_H3k27ac_S295_peak_18075",84,".",6.83866,11.0858,8.46511,"Promoter (<=1kb)",9,107554583,107562263,7681,1,"56289","ENSMUST00000010211.6",0,"ENSMUSG00000010067","Rassf1","Ras association (RalGDS/AF-6) domain family member 1"
"chr9",107562983,107563516,534,"*","IL7-H_H3k27ac_S295_peak_18076",18,".",3.43518,4.03255,1.86036,"Promoter (<=1kb)",9,107563255,107566112,2858,1,"80385","ENSMUST00000010198.4",0,"ENSMUSG00000010054","Tusc2","tumor suppressor 2, mitochondrial calcium regulator"
"chr9",107568443,107569349,907,"*","IL7-H_H3k27ac_S295_peak_18077",32,".",4.1959,5.58582,3.25869,"Promoter (<=1kb)",9,107569117,107572776,3660,1,"15587","ENSMUST00000010191.12",0,"ENSMUSG00000010047","Hyal2","hyaluronoglucosaminidase 2"
"chr9",107580122,107581477,1356,"*","IL7-H_H3k27ac_S295_peak_18078",46,".",4.9132,7.11888,4.69463,"Promoter (<=1kb)",9,107580818,107586832,6015,1,"109685","ENSMUST00000148440.7",0,"ENSMUSG00000036091","Hyal3","hyaluronoglucosaminidase 3"
"chr9",107587259,107588193,935,"*","IL7-H_H3k27ac_S295_peak_18079",14,".",3.08259,3.63839,1.47442,"Promoter (<=1kb)",9,107587642,107593038,5397,1,"15983","ENSMUST00000010192.10",0,"ENSMUSG00000010048","Ifrd2","interferon-related developmental regulator 2"
"chr9",107612447,107613459,1013,"*","IL7-H_H3k27ac_S295_peak_18080",37,".",4.05789,6.1393,3.73879,"Promoter (2-3kb)",9,107614940,107616047,1108,2,"14678","ENSMUST00000193538.1",2588,"ENSMUSG00000032562","Gnai2","G protein subunit alpha i2"
"chr9",107624411,107624931,521,"*","IL7-H_H3k27ac_S295_peak_18081",20,".",3.07959,4.33895,2.07167,"Promoter (1-2kb)",9,107616501,107626606,10106,2,"14678","ENSMUST00000193394.1",1675,"ENSMUSG00000032562","Gnai2","G protein subunit alpha i2"
"chr9",107626659,107627573,915,"*","IL7-H_H3k27ac_S295_peak_18082",15,".",2.92592,3.6479,1.50704,"Promoter (<=1kb)",9,107616501,107626606,10106,2,"14678","ENSMUST00000193394.1",-53,"ENSMUSG00000032562","Gnai2","G protein subunit alpha i2"
"chr9",107629236,107630819,1584,"*","IL7-H_H3k27ac_S295_peak_18083",28,".",3.66771,5.13945,2.87822,"Promoter (2-3kb)",9,107616501,107626606,10106,2,"14678","ENSMUST00000193394.1",-2630,"ENSMUSG00000032562","Gnai2","G protein subunit alpha i2"
"chr9",107632033,107636338,4306,"*","IL7-H_H3k27ac_S295_peak_18084",62,".",5.58309,8.77538,6.27731,"Promoter (<=1kb)",9,107614125,107635312,21188,2,"14678","ENSMUST00000192615.5",0,"ENSMUSG00000032562","Gnai2","G protein subunit alpha i2"
"chr9",107640170,107641124,955,"*","IL7-H_H3k27ac_S295_peak_18085",30,".",3.63258,5.36704,3.02546,"Distal Intergenic",9,107614125,107635367,21243,2,"14678","ENSMUST00000055704.11",-4803,"ENSMUSG00000032562","Gnai2","G protein subunit alpha i2"
"chr9",107644389,107644910,522,"*","IL7-H_H3k27ac_S295_peak_18086",19,".",3.01036,4.21319,1.95577,"Distal Intergenic",9,107614125,107635367,21243,2,"14678","ENSMUST00000055704.11",-9022,"ENSMUSG00000032562","Gnai2","G protein subunit alpha i2"
"chr9",107770328,107771551,1224,"*","IL7-H_H3k27ac_S295_peak_18087",114,".",8.5521,14.27,11.4675,"Promoter (<=1kb)",9,107740371,107770996,30626,2,"83486","ENSMUST00000182659.7",0,"ENSMUSG00000032580","Rbm5","RNA binding motif protein 5"
"chr9",107871994,107873684,1691,"*","IL7-H_H3k27ac_S295_peak_18088",56,".",5.44807,8.12241,5.64761,"Promoter (<=1kb)",9,107773559,107872829,99271,2,"19654","ENSMUST00000035201.12",0,"ENSMUSG00000032582","Rbm6","RNA binding motif protein 6"
"chr9",107887909,107888741,833,"*","IL7-H_H3k27ac_S295_peak_18089",36,".",4.0345,6.06529,3.66328,"Promoter (<=1kb)",9,107888151,107903134,14984,1,"72825","ENSMUST00000191906.5",0,"ENSMUSG00000032583","Mon1a","MON1 homolog A, secretory traffciking associated"
"chr9",107898996,107901683,2688,"*","IL7-H_H3k27ac_S295_peak_18090",39,".",4.47661,6.37025,3.97786,"Exon (ENSMUST00000191906.5/72825, exon 3 of 4)",9,107906873,107920383,13511,1,"19882","ENSMUST00000035203.8",-5190,"ENSMUSG00000032584","Mst1r","macrophage stimulating 1 receptor (c-met-related tyrosine kinase)"
"chr9",107948612,107952299,3688,"*","IL7-H_H3k27ac_S295_peak_18091",44,".",4.49065,6.85628,4.42389,"Promoter (<=1kb)",9,107950136,107971525,21390,1,"22036","ENSMUST00000194538.5",0,"ENSMUSG00000032586","Traip","TRAF-interacting protein"
"chr9",107974882,107976237,1356,"*","IL7-H_H3k27ac_S295_peak_18092",35,".",4.05699,5.9028,3.58427,"Promoter (<=1kb)",9,107975505,107976071,567,1,"74153","ENSMUST00000176037.7",0,"ENSMUSG00000032596","Uba7","ubiquitin-like modifier activating enzyme 7"
"chr9",107981587,107985837,4251,"*","IL7-H_H3k27ac_S295_peak_18093",87,".",7.27623,11.3937,8.70598,"Promoter (<=1kb)",9,107984633,107985632,1000,2,"68176","ENSMUST00000175914.1",0,"ENSMUSG00000042106","Inka1","inka box actin regulator 1"
"chr9",107994193,107995698,1506,"*","IL7-H_H3k27ac_S295_peak_18094",40,".",4.63375,6.4685,4.08337,"Promoter (<=1kb)",9,107996349,108045270,48922,1,"27399","ENSMUST00000176454.1",-651,"ENSMUSG00000032594","Ip6k1","inositol hexaphosphate kinase 1"
"chr9",108001532,108003269,1738,"*","IL7-H_H3k27ac_S295_peak_18095",68,".",5.85342,9.37721,6.86089,"Promoter (<=1kb)",9,108002501,108048782,46282,1,"27399","ENSMUST00000035214.10",0,"ENSMUSG00000032594","Ip6k1","inositol hexaphosphate kinase 1"
"chr9",108048996,108049938,943,"*","IL7-H_H3k27ac_S295_peak_18096",16,".",3.07558,3.7633,1.62561,"Promoter (<=1kb)",9,108049242,108052801,3560,1,"331026","ENSMUST00000112295.8",0,"ENSMUSG00000070284","Gmppb","GDP-mannose pyrophosphorylase B"
"chr9",108078632,108079253,622,"*","IL7-H_H3k27ac_S295_peak_18097",49,".",4.86913,7.41469,4.94012,"Promoter (<=1kb)",9,108071446,108079266,7821,2,"84585","ENSMUST00000162516.2",13,"ENSMUSG00000041528","Rnf123","ring finger protein 123"
"chr9",108093185,108095657,2473,"*","IL7-H_H3k27ac_S295_peak_18098",27,".",3.45671,5.04638,2.72916,"Promoter (<=1kb)",9,108085413,108094441,9029,2,"235606","ENSMUST00000081309.12",0,"ENSMUSG00000032590","Apeh","acylpeptide hydrolase"
"chr9",108103904,108105834,1931,"*","IL7-H_H3k27ac_S295_peak_18099",65,".",5.5556,9.10537,6.51689,"Exon (ENSMUST00000035208.13/12217, exon 7 of 12)",9,108096023,108110413,14391,2,"12217","ENSMUST00000124763.1",4579,"ENSMUSG00000032589","Bsn","bassoon"
"chr9",108146335,108148038,1704,"*","IL7-H_H3k27ac_S295_peak_18100",27,".",3.72966,4.991,2.73129,"Intron (ENSMUST00000035208.13/12217, intron 1 of 11)",9,108137328,108137715,388,1,"76873","ENSMUST00000195536.1",9007,"ENSMUSG00000102224","4930447F24Rik","RIKEN cDNA 4930447F24 gene"
"chr9",108202729,108203140,412,"*","IL7-H_H3k27ac_S295_peak_18101",12,".",2.62609,3.364,1.2771,"Distal Intergenic",9,108096022,108190384,94363,2,"12217","ENSMUST00000035208.13",-12345,"ENSMUSG00000032589","Bsn","bassoon"
"chr9",108263250,108264555,1306,"*","IL7-H_H3k27ac_S295_peak_18102",26,".",3.44491,5.00143,2.6833,"Promoter (<=1kb)",9,108204634,108263958,59325,2,"13138","ENSMUST00000191899.5",0,"ENSMUSG00000039952","Dag1","dystroglycan 1"
"chr9",108305327,108307061,1735,"*","IL7-H_H3k27ac_S295_peak_18103",128,".",8.50605,15.6493,12.8125,"Promoter (<=1kb)",9,108302958,108305990,3033,2,"102791","ENSMUST00000044725.8",0,"ENSMUSG00000039461","Tcta","T cell leukemia translocation altered gene"
"chr9",108338255,108343094,4840,"*","IL7-H_H3k27ac_S295_peak_18104",56,".",5.23797,8.18404,5.67746,"Promoter (<=1kb)",9,108339054,108340343,1290,1,"14775","ENSMUST00000082429.6",0,"ENSMUSG00000063856","Gpx1","glutathione peroxidase 1"
"chr9",108346867,108348351,1485,"*","IL7-H_H3k27ac_S295_peak_18105",41,".",4.62207,6.52595,4.13645,"Promoter (<=1kb)",9,108347853,108392545,44693,1,"22258","ENSMUST00000035237.11",0,"ENSMUSG00000032612","Usp4","ubiquitin specific peptidase 4 (proto-oncogene)"
"chr9",108444550,108445380,831,"*","IL7-H_H3k27ac_S295_peak_18106",14,".",2.6996,3.67511,1.46386,"Exon (ENSMUST00000057265.7/434439, exon 3 of 4)",9,108448268,108450369,2102,2,"78267","ENSMUST00000194633.1",4989,"ENSMUSG00000032609","Klhdc8b","kelch domain containing 8B"
"chr9",108460434,108461169,736,"*","IL7-H_H3k27ac_S295_peak_18107",53,".",5.46844,7.81184,5.35875,"Promoter (<=1kb)",9,108460527,108465938,5412,1,"72454","ENSMUST00000061209.6",0,"ENSMUSG00000049305","Ccdc71","coiled-coil domain containing 71"
"chr9",108490751,108491646,896,"*","IL7-H_H3k27ac_S295_peak_18108",55,".",5.13028,8.07876,5.55065,"Promoter (<=1kb)",9,108490840,108502337,11498,1,"71472","ENSMUST00000166103.8",0,"ENSMUSG00000006676","Usp19","ubiquitin specific peptidase 19"
"chr9",108507413,108508965,1553,"*","IL7-H_H3k27ac_S295_peak_18109",44,".",4.52526,6.87224,4.45881,"Promoter (<=1kb)",9,108507706,108515941,8236,1,"97541","ENSMUST00000006838.15",0,"ENSMUSG00000032604","Qars1","glutaminyl-tRNA synthetase 1"
"chr9",108516005,108518451,2447,"*","IL7-H_H3k27ac_S295_peak_18110",41,".",4.43696,6.583,4.18464,"Promoter (<=1kb)",9,108516806,108533894,17089,1,"69232","ENSMUST00000195563.5",0,"ENSMUSG00000006673","Qrich1","glutamine-rich 1"
"chr9",108560287,108560995,709,"*","IL7-H_H3k27ac_S295_peak_18111",46,".",4.52509,7.07863,4.62176,"Promoter (<=1kb)",9,108560439,108563336,2898,1,"23918","ENSMUST00000193421.1",0,"ENSMUSG00000062867","Impdh2","inosine monophosphate dehydrogenase 2"
"chr9",108566154,108570513,4360,"*","IL7-H_H3k27ac_S295_peak_18112",125,".",8.45246,15.4605,12.5743,"Promoter (<=1kb)",9,108568319,108568392,74,1,"387186","ENSMUST00000196210.1",0,"ENSMUSG00000105497","Mir191","microRNA 191"
"chr9",108578024,108579276,1253,"*","IL7-H_H3k27ac_S295_peak_18113",65,".",5.59413,9.14026,6.55927,"Promoter (<=1kb)",9,108572311,108578739,6429,2,"83669","ENSMUST00000068700.6",0,"ENSMUSG00000066357","Wdr6","WD repeat domain 6"
"chr9",108648483,108649733,1251,"*","IL7-H_H3k27ac_S295_peak_18114",90,".",6.90686,11.7166,9.00553,"Promoter (<=1kb)",9,108602942,108649380,46439,2,"23807","ENSMUST00000013338.13",0,"ENSMUSG00000064145","Arih2","ariadne RBR E3 ubiquitin protein ligase 2"
"chr9",108662006,108662479,474,"*","IL7-H_H3k27ac_S295_peak_18115",16,".",2.92131,3.73435,1.60475,"Promoter (<=1kb)",9,108662098,108684641,22544,1,"57279","ENSMUST00000035222.5",0,"ENSMUSG00000032602","Slc25a20","solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20"
"chr9",108672053,108672995,943,"*","IL7-H_H3k27ac_S295_peak_18116",23,".",3.26637,4.6615,2.36642,"Promoter (<=1kb)",9,108672496,108680749,8254,1,"57279","ENSMUST00000195260.1",0,"ENSMUSG00000032602","Slc25a20","solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20"
"chr9",108783404,108784919,1516,"*","IL7-H_H3k27ac_S295_peak_18117",37,".",4.39273,6.09864,3.76727,"Promoter (<=1kb)",9,108783796,108797989,14194,1,"76500","ENSMUST00000192307.5",0,"ENSMUSG00000032599","Ip6k2","inositol hexaphosphate kinase 2"
"chr9",108936640,108937389,750,"*","IL7-H_H3k27ac_S295_peak_18118",20,".",3.08946,4.36407,2.09589,"Promoter (<=1kb)",9,108936714,108944888,8175,1,"22273","ENSMUST00000194047.2",0,"ENSMUSG00000025651","Uqcrc1","ubiquinol-cytochrome c reductase core protein 1"
"chr9",108990914,108992626,1713,"*","IL7-H_H3k27ac_S295_peak_18119",29,".",3.58672,5.27239,2.93602,"Promoter (<=1kb)",9,108991778,109032228,40451,1,"270198","ENSMUST00000198140.4",0,"ENSMUSG00000025648","Pfkfb4","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4"
"chr9",108994312,108996138,1827,"*","IL7-H_H3k27ac_S295_peak_18120",20,".",3.1538,4.27125,2.03824,"Promoter (2-3kb)",9,108992016,109030712,38697,1,"270198","ENSMUST00000199591.4",2296,"ENSMUSG00000025648","Pfkfb4","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4"
"chr9",109054312,109056025,1714,"*","IL7-H_H3k27ac_S295_peak_18121",30,".",3.6354,5.33346,3.02469,"Promoter (<=1kb)",9,109054863,109057207,2345,1,"66940","ENSMUST00000154184.4",0,"ENSMUSG00000025647","Shisa5","shisa family member 5"
"chr9",109057368,109059684,2317,"*","IL7-H_H3k27ac_S295_peak_18122",27,".",3.80228,5.0435,2.7913,"Promoter (<=1kb)",9,109057938,109059251,1314,2,"22040","ENSMUST00000112053.1",0,"ENSMUSG00000049734","Trex1","three prime repair exonuclease 1"
"chr9",109073867,109074399,533,"*","IL7-H_H3k27ac_S295_peak_18123",31,".",4.01992,5.47251,3.17666,"Promoter (<=1kb)",9,109057933,109074071,16139,2,"111828493","ENSMUST00000160217.7",0,"ENSMUSG00000025646","Gm53191","predicted gene, 53191"
"chr9",109082127,109083165,1039,"*","IL7-H_H3k27ac_S295_peak_18124",55,".",5.20584,8.09252,5.57613,"Promoter (<=1kb)",9,109074568,109082378,7811,2,"66167","ENSMUST00000192801.1",0,"ENSMUSG00000091537","Tma7","translational machinery associated 7"
"chr9",109832419,109833339,921,"*","IL7-H_H3k27ac_S295_peak_18125",33,".",3.91128,5.63604,3.31634,"Promoter (<=1kb)",9,109832749,109842529,9781,1,"54369","ENSMUST00000200005.4",0,"ENSMUSG00000032478","Nme6","NME/NM23 nucleoside diphosphate kinase 6"
"chr9",109862641,109862923,283,"*","IL7-H_H3k27ac_S295_peak_18126",13,".",2.65039,3.46681,1.33882,"Distal Intergenic",9,109875579,109893895,18317,1,"12530","ENSMUST00000094324.7",-12656,"ENSMUSG00000032477","Cdc25a","cell division cycle 25A"
"chr9",109875629,109876972,1344,"*","IL7-H_H3k27ac_S295_peak_18127",66,".",5.51796,9.17653,6.63457,"Promoter (<=1kb)",9,109875940,109881480,5541,1,"12530","ENSMUST00000198848.1",0,"ENSMUSG00000032477","Cdc25a","cell division cycle 25A"
"chr9",109922577,109923935,1359,"*","IL7-H_H3k27ac_S295_peak_18128",17,".",3.01909,3.88239,1.73563,"Distal Intergenic",9,109931460,110083955,152496,1,"17758","ENSMUST00000035055.14",-7525,"ENSMUSG00000032479","Map4","microtubule-associated protein 4"
"chr9",109931130,109932293,1164,"*","IL7-H_H3k27ac_S295_peak_18129",55,".",5.04173,8.04781,5.52205,"Promoter (<=1kb)",9,109931460,110083955,152496,1,"17758","ENSMUST00000035055.14",0,"ENSMUSG00000032479","Map4","microtubule-associated protein 4"
"chr9",109974898,109975442,545,"*","IL7-H_H3k27ac_S295_peak_18130",18,".",2.94435,4.09889,1.85129,"Intron (ENSMUST00000035055.14/17758, intron 1 of 18)",9,109969017,110003289,34273,1,"17758","ENSMUST00000197289.1",5881,"ENSMUSG00000032479","Map4","microtubule-associated protein 4"
"chr9",110116425,110118793,2369,"*","IL7-H_H3k27ac_S295_peak_18131",91,".",7.19625,11.8147,9.13399,"Promoter (<=1kb)",9,110117708,110147058,29351,1,"20588","ENSMUST00000098355.5",0,"ENSMUSG00000032481","Smarcc1","SWI/SNF related BAF chromatin remodeling complex subunit C1"
"chr9",110130676,110132520,1845,"*","IL7-H_H3k27ac_S295_peak_18132",82,".",6.43967,10.9391,8.25887,"Promoter (<=1kb)",9,110131980,110240178,108199,1,"20588","ENSMUST00000088716.11",0,"ENSMUSG00000032481","Smarcc1","SWI/SNF related BAF chromatin remodeling complex subunit C1"
"chr9",110304767,110305662,896,"*","IL7-H_H3k27ac_S295_peak_18133",58,".",5.28423,8.36302,5.82396,"Promoter (<=1kb)",9,110305173,110321323,16151,1,"72341","ENSMUST00000199592.4",0,"ENSMUSG00000054836","Elp6","elongator acetyltransferase complex subunit 6"
"chr9",110328070,110331067,2998,"*","IL7-H_H3k27ac_S295_peak_18134",93,".",6.9031,12.0942,9.39635,"Promoter (2-3kb)",9,110333288,110373081,39794,1,"235623","ENSMUST00000198976.4",-2221,"ENSMUSG00000032485","Scap","SREBF chaperone"
"chr9",110333271,110333988,718,"*","IL7-H_H3k27ac_S295_peak_18135",80,".",6.38045,10.7126,8.04446,"Promoter (<=1kb)",9,110333288,110373081,39794,1,"235623","ENSMUST00000198976.4",0,"ENSMUSG00000032485","Scap","SREBF chaperone"
"chr9",110407532,110408924,1393,"*","IL7-H_H3k27ac_S295_peak_18136",50,".",5.21456,7.46708,5.02353,"Promoter (<=1kb)",9,110385082,110408213,23132,2,"104831","ENSMUST00000040021.11",0,"ENSMUSG00000036057","Ptpn23","protein tyrosine phosphatase, non-receptor type 23"
"chr9",110457292,110459948,2657,"*","IL7-H_H3k27ac_S295_peak_18137",46,".",4.57441,7.11309,4.66678,"Promoter (1-2kb)",9,110436143,110455401,19259,2,"270201","ENSMUST00000200256.1",-1891,"ENSMUSG00000054792","Klhl18","kelch-like 18"
"chr9",110463599,110464353,755,"*","IL7-H_H3k27ac_S295_peak_18138",19,".",2.97894,4.15877,1.90603,"Promoter (1-2kb)",9,110425928,110462480,36553,2,"270201","ENSMUST00000198400.4",-1119,"ENSMUSG00000054792","Klhl18","kelch-like 18"
"chr9",110476001,110476696,696,"*","IL7-H_H3k27ac_S295_peak_18139",25,".",3.61216,4.85138,2.58137,"Promoter (<=1kb)",9,110425926,110476694,50769,2,"270201","ENSMUST00000068025.12",0,"ENSMUSG00000054792","Klhl18","kelch-like 18"
"chr9",110531181,110533485,2305,"*","IL7-H_H3k27ac_S295_peak_18140",86,".",6.8072,11.2931,8.64424,"Promoter (<=1kb)",9,110532597,110618633,86037,1,"235626","ENSMUST00000153838.7",0,"ENSMUSG00000044791","Setd2","SET domain containing 2"
"chr9",110624053,110624933,881,"*","IL7-H_H3k27ac_S295_peak_18141",26,".",3.41812,4.95652,2.6452,"Promoter (<=1kb)",9,110621135,110624452,3318,2,"67169","ENSMUST00000035069.13",0,"ENSMUSG00000032491","Nradd","neurotrophin receptor associated death domain"
